,Date - Heure,target,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
5020,2025-07-29 04:00:00+01:00,34626.0,-2.9077184,-0.14139417,1.1550012,-1.3317386,0.363203,-0.23650953,-1.759684,0.0558571,-0.20866105,0.019595796,0.5327859,-0.6986968,0.28486952,0.07117451,0.37038094,0.4853515,-0.6875783,-0.14437085
2451,2025-04-13 03:00:00+01:00,32500.0,-2.6893466,1.8469963,-0.32129675,0.3486894,1.2866349,1.5203447,-0.82347023,0.11656417,-0.7586409,0.893729,-0.15744807,-0.82544035,-0.0415795,0.048205968,-0.05277887,0.49591094,0.227705,1.0306017
3522,2025-05-27 18:00:00+01:00,46017.0,-0.5040631,1.9563766,-0.7511038,0.7521635,2.6355364,0.4683386,1.4605073,-0.06758041,-0.20212495,0.042580184,0.63585657,1.4624176,-0.4847552,0.9189984,0.5238388,-0.24410243,-0.23176506,0.4653554
6920,2025-10-16 08:00:00+01:00,51946.25,1.7016268,-0.37329647,2.7033575,-1.0403227,-2.7177563,0.89038324,1.2497022,0.5873573,-0.4821751,-0.51584554,0.74283236,-0.38120347,-0.6218631,0.40392655,-0.21699494,-1.3425152,0.038785107,1.2764783
1470,2025-03-03 06:00:00+01:00,62037.5,5.9954767,-1.3638368,0.044569027,-1.5329686,0.028782908,1.120062,0.5751072,0.4132065,-0.27214205,0.35527864,1.9199789,0.7507702,0.54274666,-0.37424743,0.77116233,-1.6290312,1.3179772,0.41857153
1888,2025-03-20 16:00:00+01:00,50116.25,0.7126436,0.5831897,-1.6345873,0.08041391,0.94355404,-0.46768335,-0.5117835,-0.4584478,-0.6999621,-0.47654063,0.42789125,0.120186806,0.47639495,-0.9090347,0.3757678,0.26459894,0.80895483,-0.05999735
2082,2025-03-28 18:00:00+01:00,52429.25,0.85059553,1.7089579,-0.01728329,-0.14932835,0.112898566,-2.9223065,1.2017343,-0.32831734,-0.09768919,0.07316865,1.1310475,-0.29201558,0.58173186,-0.0356194,0.52411497,0.25995702,-0.22454527,-0.24980617
3063,2025-05-08 15:00:00+01:00,37170.0,-1.942479,-0.2603061,-0.31652722,-0.04438409,0.88136536,0.35977182,-0.07040356,-0.68170184,0.18191749,0.8114537,-0.6226367,-0.37165374,-0.4572685,-0.10889013,-0.8445027,0.8723061,0.6351184,1.0407151
5113,2025-08-02 01:00:00+01:00,35112.5,-2.7385738,0.8302629,2.0848382,-1.196842,0.25932935,0.08197674,-1.2365806,0.041615166,0.38049257,-0.38849115,0.24442717,-0.89775276,0.024840921,0.15947567,0.39463446,0.47268155,-0.63399804,0.0928687
464,2025-01-20 08:00:00+01:00,79742.75,11.107815,-1.994127,0.7053386,-0.6677346,-0.9655797,0.8243191,2.0071917,0.71815735,-2.2159233,0.49355486,-2.8629215,1.0954955,0.7320334,0.8395946,-2.0193315,-0.6006987,-0.6022372,-0.93662703
4629,2025-07-12 21:00:00+01:00,41979.5,-1.3479978,-0.046611954,2.9942799,-0.6129576,-0.24103475,0.06155545,1.5264285,-0.32454547,0.3433174,-0.61499405,-0.7753931,-1.1253705,-0.44598353,-0.049294017,-0.338338,0.18706049,-0.2241016,-0.32431537
1462,2025-03-02 22:00:00+01:00,57006.25,4.253255,0.47426218,-0.13411629,-1.2895322,0.90574193,0.14845905,0.018699002,1.0161704,-0.23319115,-0.7209649,1.4776659,-0.0002924204,0.49574915,-0.61571485,0.61272204,-0.4173867,0.42966348,0.992677
2983,2025-05-05 07:00:00+01:00,44360.5,-0.6740894,1.376194,0.83775866,-0.09860206,2.6643753,0.6330638,1.1503747,-0.37222168,0.07741469,-0.5371633,-0.11840297,0.15911016,-0.8800232,0.89813447,-0.9132675,0.003312706,-0.324974,-0.09702195
447,2025-01-19 15:00:00+01:00,66254.25,6.0564384,-0.4391987,-1.7519515,-1.7931384,0.4611467,-0.3392956,-1.9781432,-0.15897213,-0.46383807,0.08359038,-1.0709444,-0.8766953,0.6980011,0.24270107,0.644445,-1.8477805,-0.00735149,0.56648433
142,2025-01-06 22:00:00+01:00,60531.25,2.3358798,4.71353,-2.8815012,1.53592,0.26414874,1.8792439,-0.1239517,-1.0440663,1.2581409,-0.23865002,-1.29668,-1.7513468,0.47821876,0.051536128,0.28445333,-0.1841485,-0.4842447,0.444805
5787,2025-08-30 03:00:00+01:00,32263.5,-3.4128988,0.9468419,2.0783725,-0.73236275,-0.03844034,0.13893917,-0.97209185,0.122808725,-0.6293675,0.7303258,-0.79704326,-0.9959379,-0.14754918,-0.0681752,0.38674647,0.61218476,0.29839465,0.1845964
2909,2025-05-02 05:00:00+01:00,34030.75,-1.7420441,-0.3048549,-0.14147566,-1.0873209,2.3556218,-0.0019849543,-1.1945264,0.290702,0.07127047,1.0484486,1.1948209,0.80705655,0.34444588,-0.044877976,-0.013172649,0.28786126,-0.32292306,0.46989384
132,2025-01-06 12:00:00+01:00,64867.0,2.5343175,5.3785305,-3.0811672,1.4969772,0.6929673,-0.296059,0.25647566,0.057877176,0.15900555,0.27599,-1.3180854,-0.37956208,0.39145085,0.99776995,1.084025,-1.0785339,-0.14356703,0.28738222
6883,2025-10-14 19:00:00+01:00,50258.5,2.4075053,-0.26794416,3.7414463,1.2286711,-2.515428,1.3744369,1.1125826,0.5971711,-0.9090719,-1.127597,1.1645129,0.022813149,0.9772217,0.9347031,-0.82232624,-0.55489886,-0.16922745,1.736815
2646,2025-04-21 06:00:00+01:00,37641.5,-1.2725775,-0.5367881,-0.18917161,-0.6414466,2.1417568,-0.16909015,-0.035891842,-0.2604547,0.21089265,1.328099,0.07276635,0.22576104,0.061367698,-0.008449458,-0.2679674,0.62984645,0.14025296,0.5091979
636,2025-01-27 12:00:00+01:00,66405.25,2.4939716,5.314534,-2.8432262,1.6975241,-0.46069974,-1.530128,0.7540971,-0.80534744,-0.07358256,0.546515,-0.89990354,0.13131435,0.43772957,0.8008448,0.5644699,-1.5430634,-0.58090377,0.25399485
7310,2025-11-01 14:00:00+01:00,44826.5,-1.6744888,3.2010233,0.3972854,0.37796,-0.97528106,0.66108954,-0.27590024,0.28220594,-0.34780994,-0.14210147,0.4471346,0.8440973,-0.40741444,0.38338628,0.8452208,0.3349361,0.9456164,-0.093623705
1735,2025-03-14 07:00:00+01:00,66876.0,7.206214,-2.0753062,0.62164843,-1.4569201,-0.17293806,0.32649946,2.2078977,0.33283925,-0.78828305,-0.80778295,1.2829981,-0.15167765,0.10753868,-0.45386493,0.3379994,-1.0352061,0.85559726,1.3437836
6418,2025-09-25 10:00:00+01:00,52453.0,-1.8271174,-0.98400104,-0.53668565,-0.11447789,-1.2532256,-1.760659,0.05884546,-0.9381705,0.12000653,-0.12694989,-0.5304893,0.63584936,0.12645526,-0.28585348,0.27736235,-0.43247807,-0.21006905,-1.283595
4872,2025-07-23 00:00:00+01:00,38593.5,-1.8144569,-1.350666,1.501194,-1.1586971,-0.24184316,0.092698306,-0.18154739,0.029593535,0.008412184,0.54581213,0.02808651,-0.82497233,0.19431601,-0.1166372,0.15714382,-0.032206774,-0.445153,-0.6253946
5455,2025-08-16 07:00:00+01:00,36167.75,-3.6061127,0.66213876,0.73710304,0.34864825,-0.801405,-0.022517666,0.5018725,0.05017855,-1.1723268,0.48824054,-0.5205397,-1.2638347,-0.36660182,0.40742546,-0.60582864,-0.03980936,-0.49428344,-0.42626223
5452,2025-08-16 04:00:00+01:00,32622.75,-4.046721,1.0165381,0.40169826,0.59285355,-0.91027427,0.24301933,0.27669013,-0.007545121,-1.5009241,1.2402523,-0.26298997,-1.3464408,-0.05207648,0.11797599,-0.7095585,0.12669104,-0.45447415,-0.22864845
4303,2025-06-29 07:00:00+01:00,36630.75,-2.356192,-2.160067,-0.5626793,-0.16916391,1.2468019,2.2908278,-0.8459424,-0.5011293,-0.33057055,-0.50376755,-1.0022973,-0.7121482,0.06516877,-0.6646284,0.6451005,0.12555997,-0.407401,-0.31954473
2952,2025-05-04 00:00:00+01:00,33986.5,-1.5768433,0.7172803,1.4317858,-0.9108561,2.912017,0.9024829,-0.43822122,-0.11216572,-0.04630367,0.053161792,0.20716736,-0.10395068,-0.368734,0.3553636,-0.29086125,0.403765,-0.24762379,0.32559544
486,2025-01-21 06:00:00+01:00,71504.0,9.054355,-1.1406251,-1.822326,-1.3709856,-1.9760287,2.4074364,-1.4918545,0.031176366,-1.8466219,1.7933904,-1.1483204,1.0807164,0.11578279,-0.13729712,1.2258292,-0.20136559,-0.38040823,-0.8327682
96,2025-01-05 00:00:00+01:00,61234.75,4.109153,3.837869,-0.37965244,-0.13125901,1.4557737,-0.17315422,-0.2661034,0.057786718,-1.1934861,0.34328994,-1.6594889,-0.28227848,0.35298175,0.32149786,0.9922731,-1.8475606,-0.054104052,0.056409057
6167,2025-09-14 23:00:00+01:00,37938.5,-3.5877137,3.4051166,-0.27199683,1.8393655,-0.97924846,1.0991538,1.04404,-0.53394663,-1.2179554,0.77497053,0.04648816,-0.5251534,-0.33676195,0.32846266,-0.50627935,0.01539376,-0.27470118,0.3762254
3810,2025-06-08 18:00:00+01:00,38428.25,-1.797554,0.09695357,0.5571647,-0.9327762,0.64973414,-1.42207,0.75454134,1.6341233,1.603997,0.38918453,0.95494425,1.3739846,-0.3267175,0.07859583,-0.42493892,0.88814604,-0.42128253,1.0805693
6930,2025-10-16 18:00:00+01:00,53081.5,3.0884614,-1.5977924,3.8784552,2.2635152,-2.138215,0.59195304,0.55956954,1.024995,-0.06978163,-0.67365265,1.6805557,-0.529308,0.24498035,1.1342757,-0.33908772,-0.840031,-0.25861558,1.122923
1055,2025-02-13 23:00:00+01:00,61943.25,6.032439,0.71585655,0.27639169,-1.6042163,-3.0165439,-0.3160195,-0.5014921,0.2137007,-1.8438685,1.3654323,2.049645,1.074998,-0.5454091,0.9183173,0.5360254,1.5782871,0.60382205,0.17031932
5685,2025-08-25 21:00:00+01:00,44119.25,0.46335512,-1.9673964,2.1386065,-1.0718184,-2.1594522,1.329706,0.42829767,-0.49025223,-0.3118494,0.6676515,0.70486784,-0.6071191,0.06944063,-0.19315127,0.053488187,-1.1546105,-0.16383724,0.8978354
5676,2025-08-25 12:00:00+01:00,48339.5,-2.9250689,-2.1544857,-1.4832709,-0.09955954,-2.0658517,-0.6445701,-0.7695825,-0.3112938,1.2626284,-0.32481405,-1.1294016,-0.28695324,-0.31801143,0.49201396,0.47400475,0.07805693,0.93239176,0.12032305
1147,2025-02-17 19:00:00+01:00,70281.0,7.406595,-1.5864322,2.0561414,-0.67793626,-1.9096382,-0.66406274,3.579477,-0.4530474,1.3382909,0.4672055,1.2943437,-0.25111353,-0.12039322,0.35623685,-0.540432,-0.75453174,1.8430068,0.6403221
4227,2025-06-26 03:00:00+01:00,36721.5,-1.449707,0.33511245,0.37978658,-0.7541075,1.4431856,2.4255135,-1.6936351,-0.2087119,-0.2737571,-0.43916032,0.16786669,-0.61742735,-0.117132664,0.116707146,-0.02923868,0.12739438,-0.2908392,0.63867235
1297,2025-02-24 01:00:00+01:00,48851.5,0.24350324,3.5170069,-1.9985816,0.8764583,-0.4277471,3.1763432,-0.7893918,0.65854883,0.17380747,0.98762125,1.7406027,0.07325108,0.34301007,-0.0016655587,-1.0876209,-1.1804252,1.636031,-1.199892
4162,2025-06-23 10:00:00+01:00,51061.5,-0.8705076,-0.8746519,-1.9547607,0.032154657,0.3789491,3.0213146,-0.3790105,0.68830776,1.5822786,-0.8321724,0.30112,0.8211843,-0.46489567,0.7365738,-0.61916214,-1.2665218,0.20634742,-1.284524
4993,2025-07-28 01:00:00+01:00,34082.75,-3.2295237,0.86978173,1.7390518,-1.1873254,-0.10177564,-0.48273426,-1.8471297,-0.24883038,0.06104695,0.06653364,0.3729869,-0.5126338,0.20276144,-0.006843284,0.541059,0.6525248,-0.27767894,0.21860656
6033,2025-09-09 09:00:00+01:00,47212.25,-1.8385861,-0.9010978,0.76089406,-0.594105,-0.6955383,-1.5422426,-0.931309,-1.9913409,0.42528218,-0.14943744,-0.9034846,1.1500039,0.037978508,-1.0579736,-0.264933,-0.59314513,0.10133484,-0.4148546
5280,2025-08-09 00:00:00+01:00,37050.5,-2.2883482,-1.0453272,2.2387474,-1.1259344,-0.20822227,-0.27900678,-0.087023675,-0.3106575,0.15302023,0.57514435,-0.9462017,-1.3708445,0.064928025,-0.29709888,-0.30831063,-0.020653242,-0.2635154,-0.37398803
2438,2025-04-12 14:00:00+01:00,40961.25,-2.3904052,-2.5557675,-3.326435,1.4462599,0.0004305914,1.4324595,1.4241303,-0.08825084,0.0990506,1.0793493,-0.734798,-1.1045879,0.18800475,-0.04188798,0.47659674,0.44543284,0.1521967,0.6306931
4803,2025-07-20 03:00:00+01:00,32687.25,-3.6605284,0.5173292,1.4096925,-0.32358643,-0.8923069,0.94290006,-0.49097735,1.1228989,-0.7847501,0.18260574,-0.22109574,-0.7079946,0.047535084,-0.9953038,-0.31959626,0.31701872,-0.13429798,-0.8465256
2903,2025-05-01 23:00:00+01:00,37543.75,-0.7930743,-0.31028932,0.97093916,-1.0268898,2.6406124,0.0556004,-0.3135319,-1.0121746,0.58879924,0.38537246,1.0890801,1.2699602,0.1252071,-0.27336252,-0.17860621,0.016405564,-0.52904326,0.23355252
4982,2025-07-27 14:00:00+01:00,37075.5,-3.915761,-0.63860184,-0.19360448,-0.39566055,-0.2504372,-1.1151078,-1.0000893,0.25046262,-0.89566135,-0.38545138,0.3594001,0.4786834,-0.53898126,0.87802005,-0.35638496,-0.12283881,-0.2013593,0.14703715
2005,2025-03-25 13:00:00+01:00,56258.25,1.0427089,-1.2414247,-2.774905,0.6057904,0.57203925,-2.004609,-1.3147901,0.83748335,0.43168128,-0.7427992,0.1366043,-0.7488773,-0.042769708,-0.32818884,0.483364,0.48059687,0.8374079,0.3732628
3178,2025-05-13 10:00:00+01:00,46944.25,-1.5748446,-1.1172432,-0.8063563,-1.0009389,-0.20205837,-2.1353095,-0.30394104,0.21469295,2.4679477,-0.06400511,0.10368469,0.59044033,-0.48937976,0.4511505,-0.85717356,0.7877853,0.37274966,1.0213591
1957,2025-03-23 13:00:00+01:00,47257.5,-0.3514118,-2.1432009,-3.967608,0.7989793,0.7455883,-0.8209979,0.8237481,0.46345636,-1.1416333,0.0013207495,0.49067914,-0.7374098,0.55699337,-0.6200684,-0.41289762,0.5094304,0.0015937388,0.24153422
3605,2025-05-31 05:00:00+01:00,32227.75,-1.8118305,-0.66689867,1.2782272,-1.433167,1.6561024,0.7390858,-1.2866814,-0.35946298,0.80333924,1.3852938,-0.47292614,-0.5623752,-0.116925985,-0.56263053,-1.5097332,0.2605161,0.3127774,0.3260994
6491,2025-09-28 11:00:00+01:00,44642.5,-3.189795,-2.4642527,-1.3518901,0.19141617,-1.7723082,-1.3011519,-0.21282719,0.2710558,-0.35529298,0.19620726,-1.147422,0.75742036,0.20299771,-1.4563824,-0.37026966,-0.18170878,0.44691336,-0.35386187
7107,2025-10-24 03:00:00+01:00,40516.0,-2.5820477,3.0449753,-0.2981984,1.2620597,-1.2895793,2.2696707,0.35033092,-0.487302,0.4426202,0.6909801,1.0748901,0.6900624,-0.2724216,0.26359826,0.33137178,0.6201824,0.9463087,0.32033688
3539,2025-05-28 11:00:00+01:00,49156.75,-1.5287904,1.4817594,-1.6562049,2.208321,1.1177763,0.8796568,0.13277002,0.16457643,-0.31314787,-0.6416211,-0.9865681,1.1064346,0.9797183,2.5693305,-0.7431725,0.1209418,1.1576427,0.940899
6120,2025-09-13 00:00:00+01:00,36860.25,-2.9968352,1.0207713,1.7850993,0.02778059,-0.35118252,0.40489918,0.66798717,-0.061226994,-0.5398492,0.69388795,-0.37967613,-0.8351511,-0.16750607,0.26221743,-0.19785447,-0.3703681,-0.37376696,-0.9008689
4687,2025-07-15 07:00:00+01:00,45382.25,-1.3202631,-0.9031428,2.2459948,-0.81388056,-0.6862964,-0.27993274,0.94694555,-0.109824315,0.36263177,-0.22941715,-0.7546848,-0.6765353,-0.4186797,0.33500397,-0.22966512,-0.49380818,0.11068267,-0.6256566
4365,2025-07-01 21:00:00+01:00,51871.75,4.1949005,-6.1329827,3.443957,7.349934,0.092235535,1.9892598,-0.18703566,0.19961911,-2.2815661,-0.59908235,-0.5150927,-0.48215243,1.9600737,-0.54348844,0.06415559,-0.739316,-0.19067974,0.45778057
4744,2025-07-17 16:00:00+01:00,49396.5,-1.8060371,-2.030552,-0.11752033,-0.8836074,-0.84277385,-0.992305,-0.8359168,-0.22461948,-0.2354824,-1.5583389,-0.10697681,0.43386054,-0.45304194,0.57615733,0.35716558,-0.36698222,0.0755956,-0.39073226
2692,2025-04-23 04:00:00+01:00,39635.75,-1.6460375,1.0220907,-1.3763543,0.70420206,1.468544,-0.35534108,0.9978135,0.036597215,-1.1425902,1.7889346,0.29584464,0.2756057,0.052636184,0.30875757,-0.2214208,0.42674306,0.00855836,0.3717417
72,2025-01-04 00:00:00+01:00,65834.75,4.523137,0.22072618,-1.6225696,-0.61891174,0.057950817,-0.728421,1.5701017,0.2542374,3.2536945,-0.03680764,-0.82345873,-1.596588,0.9188658,-0.5184367,-0.23274656,-0.2621033,-1.3250862,-1.068141
6078,2025-09-11 06:00:00+01:00,42806.5,-2.3467195,1.870743,0.88346845,0.22505465,-0.63123506,0.15134999,0.93048024,1.2301153,-0.018654164,0.26765957,-0.45748836,-0.60778725,-0.12713143,-0.11395927,-0.25676805,-0.15919623,-0.4177696,-0.27509764
3595,2025-05-30 19:00:00+01:00,42678.5,0.630182,-1.0341003,2.173113,-1.7289678,3.1312618,0.02230884,0.8748207,-0.01252953,1.6216213,0.20601903,-0.10065924,0.5683555,-0.53286767,0.55256504,-0.65207434,-0.06969417,0.47735098,0.17257664
5371,2025-08-12 19:00:00+01:00,47251.25,0.67380655,-3.2615168,1.8417761,-0.5473685,-1.3113017,-0.22491147,2.533197,-0.3150424,-1.9568387,0.6282022,-0.05759953,-0.3819008,-0.15350437,-0.32249063,-0.6873603,-1.4288027,-0.64862925,0.22767755
5673,2025-08-25 09:00:00+01:00,45437.75,-2.4780235,-1.8263452,0.3207546,-0.65478134,-1.4705038,-1.1638833,-0.10369728,0.1534826,0.23864755,-0.13731328,-1.4668926,-1.2686996,-0.23867217,0.26714283,0.2528077,-0.053254254,0.058549806,-0.24107678
2643,2025-04-21 03:00:00+01:00,35743.5,-1.5500991,0.30868837,-0.35446587,-0.80630517,2.2104926,-0.12309196,-0.88531214,0.8553038,0.19662495,0.9560445,0.68023235,0.8188566,0.42211226,-0.46107855,0.663682,0.76426804,-0.10675795,0.8778186
85,2025-01-04 13:00:00+01:00,69466.0,6.7642193,0.13447449,-0.7369048,-1.2068156,-0.47667658,-1.3172818,0.92390347,-0.2025685,0.03713653,0.20693806,0.017034143,-0.28043574,0.33580738,0.802311,0.72208023,-1.6668643,-0.5530064,0.9204538
1197,2025-02-19 21:00:00+01:00,59534.5,3.3043752,2.2679355,0.16867231,-0.39048,-3.4736063,-3.317686,3.0264308,-1.3262467,4.4676185,4.7926736,-1.1614609,0.479544,0.18649578,1.6630155,-0.32517415,-1.4557917,-3.0087075,3.6417537
3829,2025-06-09 13:00:00+01:00,41033.25,-2.49126,-3.6701806,-1.9484403,0.9749782,-1.1840749,-0.032511607,2.1955264,-0.12989594,1.2629161,1.3787514,-1.1615807,0.66618633,-0.07416472,-0.33735567,2.8615031,1.7381064,1.3912799,1.0224842
5682,2025-08-25 18:00:00+01:00,47434.0,0.5067198,-2.557984,1.2626874,-0.9506476,-1.2561424,-0.36629418,0.35937726,0.45303962,-1.019053,0.08119963,0.9771449,0.29824856,0.6129363,0.047119554,0.8720749,-1.1694558,-0.76135594,0.5063386
184,2025-01-08 16:00:00+01:00,65273.0,5.2193637,5.1111164,0.096597984,0.24963269,-0.77329797,-1.5647941,-0.8557473,-1.5350544,-1.5106769,1.4466925,-2.9063137,2.6781764,-0.41865033,-1.134233,0.7050812,1.1519145,-0.5825575,-0.36733752
6789,2025-10-10 21:00:00+01:00,45278.25,0.625522,-0.3896861,2.3295467,-1.2583463,-2.0870678,0.35990345,0.7750406,2.2008686,-0.052437972,-0.13594882,0.6336183,-0.024507944,0.010092491,-1.1259981,-0.59938407,-0.92102873,-0.57244045,1.5466348
2576,2025-04-18 08:00:00+01:00,53593.0,0.48992118,-0.88218915,-0.39038223,0.43066862,1.1953858,-0.8522315,1.79641,-1.3907676,-0.6802037,-0.07403379,-0.850556,1.5652361,-0.18347298,-0.7009473,0.78212076,-0.46125382,-0.06869474,-0.4765482
5809,2025-08-31 01:00:00+01:00,33768.25,-2.870686,0.9644151,0.84941125,0.15629153,-1.0981725,2.4608395,-0.41428533,-0.40308493,0.57017934,1.9889076,0.860109,0.7129468,0.07757373,0.004433986,0.224923,-0.58524823,1.010015,-0.36704224
2748,2025-04-25 12:00:00+01:00,50276.75,-1.2826207,-2.7878578,-2.5191169,0.5556363,0.8537152,-0.48643592,0.57969254,-0.40665567,-0.94175863,0.13587241,-2.080593,0.785238,-0.5948103,-0.16751584,-0.20541516,-0.3511651,1.21452,-0.18726498
1455,2025-03-02 15:00:00+01:00,48153.25,-0.6193303,-0.28219998,-2.6910052,-0.26999447,0.36176938,0.31052172,-1.8449925,0.44233912,0.9033152,-1.202814,-0.38572693,-1.9067079,-0.02927393,0.2845534,0.11904013,0.97624075,1.1223215,1.0442538
487,2025-01-21 07:00:00+01:00,77135.25,11.537323,-1.5057652,1.0126609,1.7265706,-1.3517818,2.0973809,-1.4638994,2.8025985,-0.19271645,0.3968842,-1.3232358,1.8325156,2.1140707,0.842669,-0.085367575,0.32319957,-0.12505321,-0.30982107
1777,2025-03-16 01:00:00+01:00,56481.5,1.6573956,1.8972517,-1.2639717,0.25347176,1.4844615,-0.7535373,1.0944762,0.12679923,-0.55894136,-1.113013,0.8088887,-0.76671654,0.45726046,-0.23435722,0.18225336,0.056607366,-0.7692131,-0.8532573
6755,2025-10-09 11:00:00+01:00,51461.25,-0.44779938,-2.478719,-0.37784734,0.7224388,-1.9564102,-1.2124267,-0.7538483,0.42164862,-0.7038762,0.04923058,0.8850188,0.505056,-0.26981947,-0.54690945,0.09439039,-1.4759183,-0.7659751,-0.14571504
269,2025-01-12 05:00:00+01:00,58757.5,3.3731241,0.715346,-2.804672,-0.7274099,1.6853828,-1.54784,-1.7460159,-1.4250718,0.86228347,0.94110745,-0.8243319,-0.03061965,1.3936867,-0.95869976,-0.1684849,-0.61913,-0.68424964,-0.1583462
2168,2025-04-01 08:00:00+01:00,56687.75,1.130674,0.5932679,1.7882651,2.4953706,-0.6707332,-1.9566929,0.6021145,-0.29431462,0.028469924,-0.13613659,0.55996513,-0.01705724,-1.7539604,0.48900706,-0.022343837,-1.0065943,0.03767009,0.22093588
6881,2025-10-14 17:00:00+01:00,48781.0,0.8200077,0.034282103,1.8395102,-0.5110828,-2.4686117,1.0450672,0.8587307,-0.21460983,-1.3561592,-0.6671171,1.5589099,-0.27907866,-0.47068846,0.5637671,0.27790534,-0.9722314,-0.6647302,0.9343213
5124,2025-08-02 12:00:00+01:00,40810.5,-3.504806,-2.214452,-1.6517875,0.17110911,-0.30283013,-0.40056843,-0.054927964,-0.14980894,-0.2559988,-0.95706606,0.28932703,0.08706053,-0.711928,1.1484561,-0.56299216,-0.21344009,-0.7142826,0.19641656
6711,2025-10-07 15:00:00+01:00,46287.75,-2.0507536,-1.6897924,-0.75501484,-0.8617643,-1.6374747,-0.75590265,-1.6161591,0.5101549,0.13588688,-0.059496906,0.06650893,0.73640424,-0.021217816,0.10161809,0.25958157,-0.5409914,0.6404705,0.400103
7117,2025-10-24 13:00:00+01:00,51632.5,-2.345826,3.6048017,-0.7816341,1.7306054,-1.8979526,0.6729071,0.16032691,-0.88889307,0.4409177,-1.9717104,-0.6005396,1.3145819,-0.9733089,-0.7954251,-0.51248807,0.7964385,0.846232,1.2124839
3697,2025-06-04 01:00:00+01:00,36576.75,-1.8153933,0.24213012,1.0825987,-0.81688833,0.3876779,-0.847315,0.7530501,1.1790285,0.884216,1.5048743,-0.39441958,-0.08901371,-0.05909007,-0.41526037,-0.44567645,0.8782359,-0.1034753,0.6259212
745,2025-02-01 01:00:00+01:00,59624.0,4.879785,0.41003212,0.07447017,-1.5072496,-0.43190497,-0.48809922,-1.2730103,-2.0420992,-0.6083603,-0.04660607,1.4228344,1.412421,-0.09431703,-0.89590776,-0.95936716,1.0525354,0.019115455,-0.4552889
7163,2025-10-26 11:00:00+01:00,45215.75,-2.4588058,0.26550373,-2.3164625,1.0150964,-0.8396459,1.0544544,0.80554837,0.17846271,1.0858533,-1.4719306,1.5661169,-0.059839603,-0.4322244,1.0740309,0.7185074,1.4600868,-0.7240912,0.9237304
1119,2025-02-16 15:00:00+01:00,53778.75,0.41515973,0.4155741,-1.9284987,-0.845592,-0.38619113,-3.327874,-1.2695299,-0.1989519,0.421489,-0.1736659,1.0271968,0.14043972,0.35187256,0.14141196,-0.31337547,0.93945736,1.1509719,0.46971262
5012,2025-07-28 20:00:00+01:00,42380.75,-1.512524,-0.09307454,1.4928315,-1.2394886,0.09302355,-0.64270025,-0.70159084,-0.42878044,-0.054499716,-0.610231,0.77606505,-0.26978102,0.14023454,0.10650176,0.3077964,0.10987926,-1.0470773,-0.36997
2409,2025-04-11 09:00:00+01:00,50733.75,-0.51845646,-1.7404971,-1.4466363,0.062578425,1.1510735,-1.023089,-0.19031517,-0.8039477,0.19967388,-0.089702174,-0.23152615,0.21482624,-0.3800413,0.3669362,-0.6679516,-0.89970475,-0.7958534,-0.53163636
7442,2025-11-07 02:00:00+01:00,43284.75,-0.7191788,0.50130105,1.007328,-1.2643847,0.3021761,0.23978654,-1.7446146,-0.15862283,-0.66217446,-0.16697633,0.40294704,0.57026446,0.3450331,-0.46448985,1.2989774,0.37532347,0.47680268,-0.7148734
222,2025-01-10 06:00:00+01:00,62157.5,5.4880576,0.93255633,-1.0035925,-0.82981217,-1.7479109,-0.28719503,-0.22845475,0.0023615342,0.1760034,2.7172372,-1.6690065,0.300272,-0.151009,0.38401473,0.24010019,1.4770015,-0.8752434,-1.2230504
4231,2025-06-26 07:00:00+01:00,47339.75,0.30523866,0.3734992,1.0582194,-0.7131256,1.483919,1.8314894,-0.21668614,-0.032419585,0.08735403,-1.9727259,-0.28360206,-0.430016,-0.5899952,0.51775056,0.568177,-0.27459398,-0.66947323,1.0746918
2624,2025-04-20 08:00:00+01:00,41337.0,-1.9250443,-0.8823359,-2.085959,1.1634581,1.4962506,0.1361207,1.7299949,-0.14877598,-1.8817245,1.2742442,-0.03046155,0.9120785,-0.26257733,0.057196274,-0.73552465,-0.19577216,-0.040459428,-0.6282389
7257,2025-10-30 09:00:00+01:00,53669.5,-0.49607372,0.41184887,1.2651972,-0.22483107,-1.3348154,0.46102065,0.18423027,-2.1512637,2.139561,-1.6235993,-0.25584614,0.7326562,-0.30605835,-1.1403903,-0.15691715,0.34370807,-0.1473757,-0.57629764
5907,2025-09-04 03:00:00+01:00,34532.0,-3.5179715,1.5450792,0.5455365,0.8676641,-1.0695839,1.0326575,-0.20272078,-1.4572189,-0.782718,0.20462725,-0.091909,-0.48151413,-0.1471484,-1.0458171,-0.6737233,0.92154205,0.053475674,0.49094114
5490,2025-08-17 18:00:00+01:00,42559.0,-2.0704412,-0.36503327,0.8681047,-0.13736625,-1.1257192,0.046291023,0.34654546,-0.72155523,-0.4016297,-0.28154162,-0.030484647,-0.8394456,-0.10404612,-0.07288131,-0.18086696,-0.25321528,-0.903767,-0.20488134
